h_fraction,sin_theta_now,b_norm_now,dh_last_window,sin_theta_next,b_norm_next,best_merit_next_3,merit_now,windows_since_dump,coast_h_fraction_3,coast_h_fraction_6,label
0.1431420976,0.8345293586,0.8792408605,0,0.8881689443,1.080994095,1.067584611,0.7337523113,1,0.4632409797,0.7936317477,0
0.1224731124,0.9911319076,1.080994095,0.1296456185,0.99280738,1.099768658,1.09185844,1.071407739,1,0.6448417591,0.640819467,0
0.2149774541,0.9963241608,1.099768658,0.2016626847,0.9538108809,0.9121819933,0.8700491106,1.095726085,1,0.6997743214,0.4697870432,0
0.4099855847,0.8184375124,0.9121819933,0.2322001457,0.3301127135,0.7659374342,0.7657037615,0.7465639614,1,0.6115880274,0.4118015938,0
0.5695549143,0.1456450083,0.7659374342,0.1855576152,0.5583376103,0.9206468306,0.9961413117,0.111554964,1,0.4448600152,0.4572727421,0
0.6203644688,0.667790148,0.9206468306,0.09694081202,0.8793455,1.121515452,1.047227274,0.6147988833,1,0.3168324154,0.5342961814,0
0.547234456,0.9210255594,1.121515452,0.1122109989,0.963643673,1.108983663,1.06866509,1.032944396,1,0.2994898249,0.681200145,0
0.3956921621,0.9583238691,1.108983663,0.185195929,0.9262284234,0.8940496588,0.8280942059,1.062765514,1,0.3118427399,0.8792771126,0
0.2512463763,0.7314294371,0.8940496588,0.2068580114,0.4796152818,0.7691853093,0.9506196465,0.6539342386,1,0.3834586353,1.030793615,0
0.212704945,0.4833497162,0.7691853093,0.1500636268,0.9202996439,0.9623303348,1.154264561,0.3717855009,1,0.5806069274,1.056573733,0
0.2383462986,0.9998886971,0.9623303348,0.1066760001,0.960165631,1.158036246,1.111906603,0.9622232246,1,0.790640287,0.9604952505,0
0.3222465874,0.9900221477,1.158036246,0.1866025323,0.9997225643,1.115331534,1.115022101,1.146481532,1,0.896755669,0.8374799294,0
0.4979048852,0.9382076661,1.115331534,0.2491877815,0.7199185001,0.877215153,0.6315234172,1.046412595,1,0.864281278,0.8115725476,0
0.6824058153,0.5140572151,0.877215153,0.2403716265,0.2863580869,0.7772027209,1.109947597,0.4509387786,1,0.7437042878,0.8849652415,0
0.7862393053,0.4706588041,0.7772027209,0.17926377,0.8802061767,1.002406811,1.160999044,0.3657973032,1,0.6448608193,0.9842063351,0
0.7704838842,0.9299457949,1.002406811,0.16347877,0.9885751674,1.189950137,1.176355156,0.9321839987,1,0.6245030293,1.103104795,1
0.2631385635,0.4471628612,1.189950137,0.6802265079,0.6448841949,1.118907327,0.7884917662,0.5321015079,0,0.2757269162,0.486974195,0
0.2399160284,0.7378601378,1.118907327,0.119913821,0.9624651043,0.8618427925,0.8294936131,0.8255971142,0.05,0.2877410173,0.5650459531,0
0.2343757296,0.9897814026,0.8618427925,0.1282217891,0.5763591567,0.7885486187,0.6941817211,0.8530359679,0.1,0.3406838497,0.5940620019,0
0.2429016437,0.2093176054,0.7885486187,0.09604250672,0.4471335953,1.039509759,0.9750476339,0.1650571086,0.15,0.4295843061,0.5536647616,0
0.231467574,0.7728146735,1.039509759,0.09950826228,0.9396042653,1.216889122,1.14339421,0.803348395,0.2,0.4965208219,0.5113522913,0
0.2477735866,0.9594173372,1.216889122,0.1613430919,0.8455002341,1.119805736,0.946796012,1.167504521,0.25,0.4932432815,0.5543874926,0
0.3293878001,0.4878677974,1.119805736,0.1853028191,0.2090539089,0.8479660181,1.072432335,0.546317158,0.3,0.4406334643,0.6653648015,0
0.4141928413,0.22385484,0.8479660181,0.1663053673,0.8285343931,0.8019016712,1.215338622,0.1898212973,0.35,0.410272492,0.7621626888,0
0.441159196,0.8363029308,0.8019016712,0.1398956482,0.9899790959,1.072740816,1.238560444,0.6706327179,0.4,0.4368195239,0.8386364227,0
0.4027509269,0.9480327088,1.072740816,0.1601850792,0.9660977227,1.238666544,1.196672927,1.016993381,0.45,0.4758526061,0.9430095246,0
0.3468910175,0.7673381359,1.238666544,0.1963451561,0.6677785964,1.118085729,0.7466337185,0.9504760767,0.5,0.4972014197,1.080698305,0
0.3292899054,0.1311084958,1.118085729,0.2013585603,0.4730353342,0.8355063244,1.053093463,0.146590538,0.55,0.5574191652,1.187452669,0
0.3495884888,0.8247474111,0.8355063244,0.1741149902,0.9615900206,0.8161893108,0.7848394962,0.689081678,0.6,0.6963656788,1.201509193,0
0.3613247832,0.779140462,0.8161893108,0.1705689157,0.5248326571,1.101592145,0.9128345785,0.6359261167,0.65,0.8435518504,1.143085278,0
0.3898730428,0.8179146719,1.101592145,0.226677311,0.9347946945,1.255218336,1.173371441,0.9010083779,0.7,0.9088777672,1.111236347,0
0.4922654166,0.9681331652,1.255218336,0.285336975,0.8398166494,1.113743692,0.935340496,1.215218501,0.75,0.8663735456,1.172773051,0
0.6258649481,0.5348006664,1.113743692,0.2829968433,0.0579363982,0.8243037806,1.12310896,0.5956308689,0.8,0.7881930134,1.289465867,0
0.7052095332,0.3321694261,0.8243037806,0.2512561187,0.9097186789,0.8306425217,1.217020745,0.2738085138,0.85,0.7738868314,1.391493922,0
0.6926692598,0.962584778,0.8306425217,0.2544746306,0.994429,1.125858976,1.240062434,0.7995638473,0.9,0.822799616,1.485968383,0
0.6203848572,0.9997925002,1.125858976,0.3028362572,0.9987128846,1.266548,1.264917807,1.12562536,0.95,0.8623761179,1.613238149,0
0.5687549355,0.8813257973,1.266548,0.3337786676,0.732526242,1.106698693,0.8106858349,1.116241426,1,0.8856280837,1.759743221,0
0.5736292176,0.2642918804,1.106698693,0.3190592152,0.3355964257,0.8141551186,1.125232324,0.2924914787,1,0.9712084147,1.852586993,0
0.5951486422,0.7480595341,0.8141551186,0.2918165119,0.9871410764,0.8447925508,0.9155931289,0.6090364988,1,1.135363835,1.843414872,0
0.6070623269,0.8676428739,0.8447925508,0.3150896144,0.6992063847,1.145552322,0.9901869714,0.7329782367,1,1.28288282,1.779890585,0
0.66389061,0.9003997736,1.145552322,0.378941994,0.9728395535,1.27267994,1.238113385,1.031455052,1,1.322134104,1.768182987,0
0.7969369082,0.9514454079,1.27267994,0.4222536826,0.7995252589,1.096792505,0.8769133117,1.210885485,1,1.252751841,1.846961814,1
0.3966953998,0.2925473815,1.096792505,0.7349823426,0.7481077492,0.8048562023,1.007471113,0.3208637754,0,0.5573439202,0.989708135,0
0.4062502141,0.8456497324,0.8048562023,0.2144820293,0.9972759802,0.8584301769,1.261334171,0.6806264321,0.05,0.6116695184,1.009866231,0
0.4157546397,0.9457187519,0.8584301769,0.2213362976,0.9498724943,1.160818037,1.177710572,0.8118335155,0.1,0.6243059345,1.049768807,0
0.4325956893,0.6938845643,1.160818037,0.224124802,0.6032782696,1.273624978,0.768350273,0.8054737181,0.15,0.6098703809,1.121468825,0
0.4516045967,0.1898592939,1.273624978,0.2144756682,0.350687435,1.083806097,0.8630661613,0.241809539,0.2,0.6226478041,1.180703613,0
0.4488725607,0.660710206,1.083806097,0.2013382374,0.9751336167,0.796246873,0.7764470931,0.7160817493,0.25,0.7060440669,1.184666323,0
0.428721194,0.9731462499,0.796246873,0.20400662,0.6151344687,0.8715455345,1.010010805,0.7748646584,0.3,0.8060800645,1.139580235,0
0.4186756297,0.7034176105,0.8715455345,0.2315144458,0.8963283012,1.171866438,1.252071909,0.6130604773,0.35,0.8531297201,1.119177915,0
0.4693450395,0.9895466073,1.171866438,0.2718798209,0.9025674922,1.269360839,1.145683829,1.159616457,0.4,0.8244391029,1.174521599,0
0.563205313,0.5962675466,1.269360839,0.274814462,0.2837048483,1.067493225,0.8565541094,0.7568786733,0.45,0.7765476974,1.274216346,0
0.6364556458,0.2429721291,1.067493225,0.2572768025,0.6106400412,0.7882567103,1.128324485,0.2593711016,0.5,0.7816990574,1.35656498,0
0.6512107817,0.7952823754,0.7882567103,0.2575266791,0.9972534705,0.8842616335,1.233977307,0.626886669,0.55,0.8321478464,1.417971029,0
0.6223415064,0.9887749952,0.8842616335,0.2884795222,0.9962333037,1.178915624,1.242861206,0.8743357924,0.6,0.8604235745,1.424455827,0
0.5994556124,0.8825021953,1.178915624,0.3131595438,0.7988380773,1.259829321,1.006399633,1.040395627,0.65,0.8611473893,1.410079444,0
0.6063379013,0.4070796795,1.259829321,0.3040666884,0.204858194,1.047630748,0.4666009366,0.5128509163,0.7,0.8991576906,1.418929148,0
0.6092934677,0.4325373895,1.047630748,0.2790140522,0.8910260403,0.7809494402,0.6958462874,0.4531394688,0.75,0.9350657775,1.453911607,0
0.5971285565,0.9996333231,0.7809494402,0.2872347432,0.9996333231,0.7809494402,0.7806630841,0.7806630841,0.8,0.9409745275,1.474476145,0
0.3378839487,0.9920950215,0.9482063381,0,0.9280086535,1.381568548,1.282107568,0.9407107874,1,0.521730211,0.6732938627,0
0.3444486605,0.6860370637,1.381568548,0.1537445265,0.4596105263,1.524469481,0.7006622204,0.9478072301,1,0.5242222989,0.676360773,0
0.3395299671,0.4583997388,1.524469481,0.1948205026,0.6256592397,1.233373582,0.9366633335,0.6988164117,1,0.4406195806,0.7833252726,0
0.3505439415,0.9477861942,1.233373582,0.195387892,0.9835673292,0.8397800334,1.317553898,1.168974453,1,0.3389921198,0.9161669484,0
0.3361078158,0.8775592995,0.8397800334,0.16498039,0.9373387696,1.049581869,1.461390766,0.7369567778,1,0.3976872128,0.9984032417,0
0.2557370585,0.9993371667,1.049581869,0.1680591238,0.9137167456,1.454669289,1.329155689,1.048886171,1,0.5519413589,1.025836618,0
0.1586554821,0.1679442823,1.454669289,0.213987182,0.2149543995,1.49203809,0.822017908,0.2443033897,1,0.639962224,1.040154341,0
0.2312637669,0.9932307737,1.49203809,0.2399967526,0.9482685152,1.125579195,1.067351312,1.481938147,1,0.6394771051,1.057311381,1
0.05987011864,0.4512295629,1.125579195,0.1933227727,0.5062522498,0.8231181238,1.440914157,0.5078946083,0,0.2269674052,0.3495727552,0
0.1453899602,0.501318653,0.8231181238,0.08937908116,0.9719829608,1.157646576,1.476912057,0.4126444691,0.05,0.2399351312,0.2937097337,0
0.179288059,0.9989722289,1.157646576,0.06159895041,0.8996268667,1.502376988,1.351578702,1.156456781,0.1,0.2701617994,0.2376900413,0
0.1737065978,0.6392181065,1.502376988,0.08957348966,0.3926207569,1.432215361,0.790273147,0.9603465734,0.15,0.2457938644,0.2915555913,0
0.171466305,0.5246156606,1.432215361,0.1110075852,0.7592977666,1.016141178,1.051561092,0.7513626075,0.2,0.1464774917,0.4171041561,0
0.1754159614,0.9887621012,1.016141178,0.09575343188,0.8767905657,0.8536350408,1.380147714,1.004721886,0.25,0.1247527586,0.5114335636,0
0.1424655301,0.6958145451,0.8536350408,0.07490418273,0.8589746356,1.26075165,1.479351134,0.5939716776,0.3,0.2726708523,0.5474609771,0
0.06717287985,0.8210579226,1.26075165,0.104450308,0.9717892493,1.52186742,1.478934397,1.035150131,0.35,0.3779082224,0.5574367037,0
0.1168091461,0.9270620821,1.52186742,0.1400611387,0.8318379899,1.347769161,1.12112559,1.410865579,0.4,0.3936980538,0.5739915813,0
0.237328455,0.7023108978,1.347769161,0.134686901,0.2712861396,0.9180903042,1.348900857,0.9465529694,0.45,0.3626611232,0.5906617524,0
0.3092080588,0.1567961561,0.9180903042,0.09639527654,0.9200860376,0.9240876155,1.345020345,0.1439530307,0.5,0.3692380243,0.5915350808,0
0.305948962,0.9955857204,0.9240876155,0.09456755391,0.8804906378,1.34986384,1.188542473,0.9200084344,0.55,0.4080296704,0.6152840386,0
0.2531742861,0.6203220606,1.34986384,0.1459258536,0.5307853863,1.511242461,0.839995282,0.8373503185,0.6,0.3993988385,0.7162122886,0
0.2212116854,0.7723161857,1.511242461,0.1734663532,0.949628665,1.243136574,1.180518125,1.167157013,0.65,0.345438802,0.861869774,0
0.2331507797,0.9453155377,1.243136574,0.1559833835,0.5062742324,0.8480433489,1.323646015,1.175156319,0.7,0.3795879259,0.9718040985,0
0.2269071409,0.2060697095,0.8480433489,0.1336233479,0.9323498535,1.019894219,1.40377156,0.1747560465,0.75,0.5341378445,1.013647995,0
0.2041210487,0.9945396186,1.019894219,0.1687451445,0.8888613514,1.417745453,1.260179139,1.014325208,0.8,0.6662518683,1.017448621,0
0.2699292028,0.977387569,1.417745453,0.2174728193,0.9989689234,1.469666937,1.468151598,1.385686781,0.85,0.7002059149,1.029957415,0
0.4070534831,0.9066013615,1.469666937,0.2254670951,0.682215064,1.125460981,0.9915459066,1.332402046,0.9,0.663241827,1.053629398,0
0.5076505382,0.3864880104,1.125460981,0.1906521361,0.5422240836,0.8225848652,1.415978048,0.4349771752,0.95,0.6469622693,1.070599849,0
0.5219932027,0.7979110407,0.8225848652,0.1803693351,0.9803920729,1.125167041,1.250323741,0.6563495458,1,0.6793063735,1.095418763,0
0.4663585523,0.8579098983,1.125167041,0.2274053968,0.730593711,1.458505529,1.066229945,0.9652919415,1,0.6906284238,1.180433136,0
0.4126391423,0.8251839506,1.458505529,0.2681081885,0.9365767846,1.397836373,1.309181096,1.203535355,1,0.6536210386,1.32535303,0
0.4112709019,0.9766565227,1.397836373,0.2618537332,0.7444673107,1.006101148,1.000435783,1.365206011,1,0.660317902,1.456599137,0
0.4196599182,0.2659724684,1.006101148,0.2339699115,0.6858340775,0.8495819897,1.412535426,0.2675952058,1,0.7900938318,1.519564853,0
0.408947832,0.9538908647,0.8495819897,0.2504436767,0.9411731179,1.225765613,1.231786678,0.8104084988,1,0.9477802468,1.526817494,0
0.4443568495,0.9152353192,1.225765613,0.3031250003,0.9327612655,1.467595038,1.368915805,1.121863982,1,1.019753831,1.531140015,0
0.5678301942,0.9943001381,1.467595038,0.3296975402,0.9237659572,1.298768718,1.199758328,1.459229949,1,0.9961726879,1.553994567,0
0.6955158929,0.6708137358,1.298768718,0.3057364907,0.1764110531,0.9021701487,1.306212007,0.8712318956,1,0.9606246006,1.578512704,0
0.7445967759,0.3425995042,0.9021701487,0.2822661377,0.9669235501,0.9218055354,1.264212579,0.3090830457,1,0.977517984,1.599588858,0
0.7047684784,0.9933333383,0.9218055354,0.3135885861,0.846965953,1.309910219,1.143217853,0.9156601697,1,1.003488031,1.661488609,0
0.6378198517,0.82125276,1.309910219,0.3645035528,0.8826770032,1.442169519,1.272969869,1.075767383,1,0.9820833119,1.790630002,0
0.6158623969,0.9998495401,1.442169519,0.3757893474,0.9397675694,1.178968092,1.107955978,1.44195253,1,0.9631162592,1.937237467,1
0.1100926941,0.1678899926,1.178968092,0.5985284951,0.7750295977,0.8358211574,1.107965294,0.1979369442,0,0.4032770096,0.7313879198,0
0.1182491156,0.9751038981,0.8358211574,0.08835543711,0.9721650753,1.021110919,1.359205858,0.8150124686,0.05,0.5295562696,0.7068328817,0
0.2041722553,0.994653908,1.021110919,0.1407346386,0.9563953114,1.36812561,1.308468919,1.015651966,0.1,0.5691776127,0.6902058239,0
0.3350200588,0.8137089012,1.36812561,0.158810821,0.6553109373,1.381736963,0.905467344,1.113255987,0.15,0.5286827164,0.7047785029,0
0.4387771529,0.4863142951,1.381736963,0.1334259424,0.2601578213,1.050054032,1.126288376,0.6719584371,0.2,0.4729113174,0.7307326282,0
0.4684929508,0.3748960107,1.050054032,0.09898948747,0.8816745139,0.8264243035,1.263663507,0.3936610676,0.25,0.4705633873,0.7674940459,0
0.4237309728,0.9658408631,0.8264243035,0.1325710827,0.950793137,1.127193305,1.25061625,0.7981943626,0.3,0.4907062726,0.847754282,0
0.3480330709,0.9470057261,1.127193305,0.182189354,0.9574553261,1.393332109,1.334053249,1.067458515,0.35,0.4780792125,0.9858986919,0
0.3088652361,0.9913060837,1.393332109,0.1927660363,0.9172311747,1.289056025,1.182362372,1.381218596,0.4,0.4759786966,1.126736622,0
0.313369834,0.5891472124,1.289056025,0.164693353,0.08704553931,0.9306707149,1.22116932,0.7594437638,0.45,0.5787453454,1.207342149,0
0.3170991502,0.451498111,0.9306707149,0.1551594117,0.9657839921,0.8767970992,1.250922389,0.4201960697,0.5,0.7445291206,1.216552622,0
0.3432462665,0.9999999935,0.8767970992,0.2035625227,0.9733187511,1.222545654,1.355445954,0.8767970935,0.55,0.8555924235,1.163862419,0
0.4459705222,0.994946224,1.222545654,0.2492100651,0.9620825488,1.381226001,1.328853431,1.216367182,0.6,0.8631042832,1.075022187,0
0.583049738,0.7844869695,1.381226001,0.2489765806,0.5527625974,1.171339162,0.6474724778,1.083553799,0.65,0.8079920376,1.028157432,0
0.6687529685,0.3068670516,1.171339162,0.2122861787,0.4597516943,0.8466915235,0.3892678625,0.3594453953,0.7,0.7450330359,1.073821899,0
0.6652315126,0.7128078794,0.8466915235,0.2122861913,0.7128078794,0.8466915235,0.6035283894,0.6035283894,0.75,0.6824081519,1.162980159,0
0.2506896008,0.3330976927,0.8589218666,0,0.9077449345,1.339332483,1.63687036,0.286104892,1,0.5283291612,0.930260924,0
0.2703699173,0.9375617137,1.339332483,0.2009690427,0.7395400197,1.638855861,1.211999496,1.255706858,1,0.5106706383,0.9582110901,0
0.3142757037,0.3065542725,1.638855861,0.1768275537,0.2893562647,1.429041831,0.8529147745,0.5023982661,1,0.5294242782,0.9626396334,0
0.3296966704,0.6944711259,1.429041831,0.1679360849,0.9884225316,0.923515426,0.9128234554,0.9924282893,1,0.5831174286,0.9390569801,0
0.3236140172,0.909547896,0.923515426,0.1903398064,0.3146132328,0.9721842051,1.414689733,0.8399815127,1,0.6109719624,0.9183598369,0
0.3376453269,0.741294926,0.9721842051,0.2111084627,0.9839090321,1.473250594,1.609346199,0.7206752184,1,0.5806270428,0.9315315224,0
0.3753147827,0.9226790945,1.473250594,0.2057599051,0.7699802955,1.623575461,1.250121113,1.359337524,1,0.5237904266,0.9688963483,1
0.2602235127,0.2380618184,1.623575461,0.2732543847,0.5209138723,1.274289569,0.8255525287,0.3865113264,0,0.3164958014,0.6193429204,0
0.2242534189,0.7870186857,1.274289569,0.1154810257,0.9722772446,0.8342655787,0.8111374381,1.002889702,0.05,0.3597143429,0.6231950793,0
0.177956957,0.7410107659,0.8342655787,0.1396782649,0.551088269,1.131511511,1.48886326,0.6181997754,0.1,0.3762728168,0.6428068871,0
0.17865813,0.9847995141,1.131511511,0.1476970838,0.9704273705,1.570374632,1.523934525,1.114311987,0.15,0.3552924051,0.6819982452,0
0.216238116,0.6217780379,1.570374632,0.1321010226,0.373148222,1.554342268,0.812938423,0.9764244573,0.2,0.3447228619,0.7164080208,0
0.2347328841,0.219548498,1.554342268,0.1134647011,0.645509912,1.09934901,0.8228360479,0.3412535103,0.25,0.3888030357,0.7229656383,0
0.220771571,0.9420242867,1.09934901,0.123178139,0.7198260952,0.8440059284,0.773089169,1.035613467,0.3,0.4475667666,0.7107458305,0
0.20819138,0.09419061723,0.8440059284,0.1494915208,0.6945691175,1.299714208,1.488154946,0.07949743934,0.35,0.465050435,0.7121896255,0
0.2379723943,0.9965078665,1.299714208,0.1601506167,0.9515827166,1.617790456,1.539461437,1.295175433,0.4,0.4339742193,0.7427286812,0
0.2833952103,0.6524479293,1.617790456,0.1477215486,0.3762581981,1.433484214,0.9535942088,1.055524033,0.45,0.404702598,0.7815758635,0
0.2996102765,0.132289569,1.433484214,0.1338626174,0.7088590839,0.9361886197,0.8736343387,0.1896350088,0.5,0.4291381306,0.8066110277,0
0.275205451,0.9431838515,0.9361886197,0.1470689241,0.7031691242,0.9536911256,0.7650105117,0.882997988,0.55,0.4768510417,0.8289802266,0
0.2442293876,0.5790570425,0.9536911256,0.1750451425,0.7601517768,1.447469687,1.466102675,0.5522415626,0.6,0.4909442502,0.8731328026,0
0.2547335864,0.9998894341,1.447469687,0.18617763,0.9446933427,1.607556683,1.518648097,1.447309646,0.65,0.4719595621,0.9346520065,0
0.290658129,0.5680698226,1.607556683,0.1733645215,0.2292793801,1.271166877,1.099711929,0.9132044398,0.7,0.4813102991,0.9812486086,0
0.303297878,0.3559100746,1.271166877,0.1614968669,0.9480411118,0.8354899303,0.8257942135,0.4524210979,0.75,0.5470427665,0.9935785776,0
0.2861176399,0.9581996055,0.8354899303,0.1788645196,0.253069523,1.120774819,0.9842238093,0.8005661216,0.8,0.6117405139,0.99234944,0
0.2860412225,0.5564515332,1.120774819,0.2081404118,0.8768810803,1.55381253,1.518724849,0.6236568663,0.85,0.6228931279,1.012248082,0
0.3333863844,0.9809267538,1.55381253,0.2168945519,0.8584443233,1.537689382,1.320020721,1.524176281,0.9,0.59184105,1.05633971,0
0.384937184,0.4604240044,1.537689382,0.2025211476,0.1273843469,1.088641854,1.17050598,0.7079891028,0.95,0.5834393106,1.096872921,0
0.3955649278,0.4989969276,1.088641854,0.1960650319,0.9986507233,0.8459378887,0.8447964844,0.5432289405,1,0.6264112515,1.123538221,0
0.3668613673,0.8636312241,0.8459378887,0.2196817382,0.4683919419,1.298065002,1.083161934,0.7305783743,1,0.6683305278,1.159089454,0
0.348127141,0.7918739035,1.298065002,0.2484296828,0.9424770175,1.605147844,1.512814952,1.0279038,1,0.6658561012,1.221594711,0
0.3734235751,0.9388356574,1.605147844,0.2521747744,0.7644439703,1.413292698,1.080383082,1.506970031,1,0.6517523582,1.289921203,0
0.4052584117,0.2572623878,1.413292698,0.2358110191,0.4099771941,0.9233928585,1.164895004,0.3635870542,1,0.6904688161,1.328096116,0
0.4027925568,0.8465472199,0.9233928585,0.2341189889,0.8174221235,0.9643057324,0.7882448395,0.7816956572,1,0.7712014928,1.334681524,0
0.3856247044,0.3406618734,0.9643057324,0.262979457,0.4368674448,1.451532445,1.164345749,0.3285021973,1,0.8220963471,1.343775853,0
0.4088518898,0.9172446127,1.451532445,0.2887546294,0.9983509616,1.594914282,1.592284207,1.331410315,1,0.8115502818,1.380654916,0
0.4711000643,0.8310673073,1.594914282,0.2862901511,0.5375592541,1.248044713,1.129651531,1.325481118,1,0.7845703113,1.42964981,0
0.5135412419,0.01829203363,1.248044713,0.2710137114,0.7847674035,0.8305846552,1.054972886,0.02282927587,1,0.8041191137,1.464500874,0
0.5043241514,0.9881963401,0.8305846552,0.2786324735,0.6656692373,1.13907413,0.7582466075,0.8207807164,1,0.856231294,1.494004781,0
0.472861465,0.5167370152,1.13907413,0.3113093622,0.6747708346,1.559586893,1.302710934,0.5886017662,1,0.8786488389,1.546368409,0
0.475331407,0.9850319863,1.559586893,0.3316904119,0.9887150255,1.52367684,1.506482186,1.536242975,1,0.8624044914,1.621160702,0
0.5111976397,0.6902485161,1.52367684,0.3226798254,0.2424337165,1.066731716,1.308133398,1.051715678,1,0.8702833055,1.68124921,0
0.528656365,0.3590343801,1.066731716,0.3091227208,0.9970047065,0.8552183099,0.9857679104,0.3829933606,1,0.9400993453,1.703033272,0
0.512226562,0.8546033999,0.8552183099,0.3248333259,0.2975860679,1.31929886,0.8723429546,0.7308724753,1,1.017817773,1.707835564,0
0.5100261612,0.5842561586,1.31929886,0.358479074,0.8376644573,1.610264215,1.36782017,0.7708084838,1,1.038104299,1.732659409,0
0.5608023431,0.9930057491,1.610264215,0.3714348765,0.8846332153,1.399377811,1.237936092,1.599001623,1,1.010764422,1.781266969,0
0.6238653524,0.4618902026,1.399377811,0.3583677291,0.2297632114,0.9091047147,1.327758104,0.6463589007,1,1.004463086,1.824742398,0
0.6414019873,0.6964333439,0.9091047147,0.3508434631,0.9328925759,0.9830466299,0.9170769028,0.6331308364,1,1.049223766,1.854058993,0
0.6134110584,0.6515474617,0.9830466299,0.3757816759,0.4251846574,1.471702274,1.025451159,0.6405015365,1,1.092048573,1.894284184,0
0.5944790625,0.8029263588,1.471702274,0.4075076706,0.9462509923,1.599625806,1.513647507,1.181668548,1,1.088820987,1.963285581,0
0.6200873115,0.9394657674,1.599625806,0.4119144019,0.7202345989,1.237851968,1.070801382,1.502793686,1,1.076300279,2.036863838,0
0.6521172875,0.1764452246,1.237851968,0.3950625219,0.695747761,0.8279576493,1.214985371,0.2184130685,1,1.11980587,2.077418074,0
0.6481327424,0.982953674,0.8279576493,0.394750394,0.6662642423,1.158592462,0.7719287286,0.8138440133,1,1.205544693,2.083548963,0
0.6311525057,0.2658358031,1.158592462,0.4258775703,0.5114879842,1.57734378,1.1641138,0.3079953575,1,1.257651617,2.041703093,0
0.6583758226,0.9413461574,1.57734378,0.4524761005,0.9999979111,1.530843879,1.530840681,1.484826506,1,1.245707954,1.984144171,0
0.7257477505,0.7957487329,1.530843879,0.448375046,0.3803009056,1.064072667,0.404667799,1.218167077,1,1.213332655,1.966318928,0
0.7698674615,0.1963503316,1.064072667,0.433164372,0.1963503316,1.064072667,0.208931021,0.208931021,1,1.178166898,2.002912167,0
0.02730825711,0.7257072706,0.8496940226,0,0.09150790023,1.210729326,0.723910738,0.61662913,1,0.3127454674,0.4065424024,0
0.08366263786,0.9609645276,1.210729326,0.08111237591,0.9931843206,1.442679067,1.432846229,1.163467934,1,0.3842831316,0.3558629546,0
0.1937361717,0.999658108,1.442679067,0.1131757079,0.9978790394,1.280470177,1.27775435,1.442185827,1,0.4013220093,0.3106377888,0
0.3022890774,0.9915912133,1.280470177,0.1123416927,0.9120902008,0.9001730604,1.030762058,1.269702976,1,0.3692102665,0.2896011901,0
0.3737238506,0.8619458662,0.9001730604,0.08040224346,0.7201048795,0.9139254011,1.227314096,0.7759004482,1,0.3119632932,0.3119772625,0
0.3888272844,0.7115661911,0.9139254011,0.04716934927,0.8584911343,1.286590985,1.291529965,0.6503184166,1,0.2583439444,0.3901859654,0
0.3521658576,0.9081972803,1.286590985,0.06204086264,0.9551072166,1.420400093,1.356634379,1.168478434,1,0.2339368215,0.4987192916,0
0.2890480509,0.989405501,1.420400093,0.0801706929,0.9913149656,1.173172178,1.162983137,1.405351665,1,0.2663373707,0.5925065548,1
0.030469804,0.7043095545,1.173172178,0.2805674827,0.9923063159,0.8387138246,0.9535985259,0.826276374,0,0.1672349495,0.3904366544,0
0.0522738169,0.9340445905,0.8387138246,0.0295634931,0.4795860657,1.000917256,1.088857759,0.7833961109,0.05,0.2629986377,0.3672572459,0
0.0814176581,0.9036170092,1.000917256,0.05046414522,0.9355231277,1.339813563,1.352690216,0.9044458577,0.1,0.345826265,0.3052404543,0
0.155927832,0.9955474153,1.339813563,0.09507146047,0.9759312376,1.367415407,1.33450341,1.333847929,0.15,0.382455453,0.2390489915,0
0.2575016311,0.9388075611,1.367415407,0.1122146811,0.8393131457,1.057023362,0.8871736028,1.283739923,0.2,0.3626974067,0.2073147346,0
0.343009507,0.8419084957,1.057023362,0.09198710069,0.7070992841,0.823408652,1.263825846,0.8899169483,0.25,0.3027849336,0.2326734056,0
0.3807596773,0.7464478098,0.823408652,0.04323861238,0.8793718667,1.09444065,1.273764538,0.6146315848,0.3,0.2383793409,0.309668239,0
0.3618409075,0.8834728042,1.09444065,0.02100024105,0.9329992007,1.364457418,1.27303768,0.9669085498,0.35,0.2073816811,0.4155975932,0
0.3029670725,0.9254141071,1.364457418,0.05931267018,0.9215343455,1.285827968,1.184934635,1.262688143,0.4,0.2311666286,0.5161078478,0
0.2391716951,0.9134133787,1.285827968,0.06588911373,0.8630252673,0.9464635349,1.088270661,1.174492468,0.45,0.3065610054,0.5775419548,0
0.207273386,0.8777752369,0.9464635349,0.03585920251,0.8868503108,0.8581436121,1.281757682,0.8307822536,0.5,0.4127558637,0.5823266519,0
0.2299191724,0.8952615589,0.8581436121,0.02300691659,0.9479644029,1.180007979,1.286235197,0.768262988,0.55,0.5144015949,0.5372829006,0
0.3055545935,0.9367711553,1.180007979,0.07664219417,0.9416886762,1.356667293,1.277558227,1.105397438,0.6,0.5768691798,0.4712292858,0
0.4124106936,0.9349343937,1.356667293,0.1084681385,0.8925583095,1.18112689,1.05422462,1.268394913,0.65,0.5822574088,0.4218506029,0
0.5145003084,0.8928398626,1.18112689,0.1032678849,0.7486297164,0.8614284454,1.089912336,1.05455717,0.7,0.5376848873,0.4187934506,0
